Kombinace rysů,délka úseku,Accuracy,Chyby,F míra stavu 0,F míra stavu 1,F míra stavu 2,F míra průměrná,Precision stavu 0,Precision stavu 1,Precision stavu 2,Recall stavu 0,Recall stavu 1,Recall stavu 2
"(0, 0, 0, 0, 1)",2,0.570577164366374,1369,0.7171366594360087,0.0,0.3037511436413541,0.3402959343591209,0.5590125126817721,0.0,0.9021739130434783,1.0,0.0,0.18261826182618263
"(0, 0, 0, 1, 0)",2,0.6900878293601004,988,0.8157763354967549,0.6312548113933796,0.2913165266106443,0.5794492245002596,0.6944326391840204,0.6092124814264487,0.9629629629629629,0.9885057471264368,0.6549520766773163,0.1716171617161716
"(0, 0, 0, 1, 1)",2,0.5928481806775407,1298,0.7363717605004468,0.0029069767441860465,0.3976897689768977,0.37898950207384347,0.583776124690046,0.016129032258064516,0.7953795379537953,0.9969751966122202,0.001597444089456869,0.26512651265126513
"(0, 0, 1, 0, 0)",2,0.6900878293601004,988,0.8157763354967549,0.6312548113933796,0.2913165266106443,0.5794492245002596,0.6944326391840204,0.6092124814264487,0.9629629629629629,0.9885057471264368,0.6549520766773163,0.1716171617161716
"(0, 0, 1, 0, 1)",2,0.5928481806775407,1298,0.7363717605004468,0.0029069767441860465,0.3976897689768977,0.37898950207384347,0.583776124690046,0.016129032258064516,0.7953795379537953,0.9969751966122202,0.001597444089456869,0.26512651265126513
"(0, 0, 1, 1, 0)",2,0.5962986198243413,1287,0.7364895042429657,0.0029585798816568047,0.41080196399345337,0.3834166827060253,0.583716814159292,0.02,0.8019169329073482,0.9975801572897761,0.001597444089456869,0.2761276127612761
"(0, 0, 1, 1, 1)",2,0.5972396486825596,1284,0.7527640555163491,0.011363636363636364,0.422237860661506,0.39545518418049713,0.6158583525789069,0.05128205128205128,0.5859375,0.9679370840895342,0.006389776357827476,0.33003300330033003
"(0, 1, 0, 0, 0)",2,0.6951066499372648,972,0.8165710007486898,0.6072289156626506,0.3594306049822064,0.594410173797849,0.6949872557349193,0.6106623586429726,0.9395348837209302,0.9897156684815487,0.6038338658146964,0.2222222222222222
"(0, 1, 0, 0, 1)",2,0.6060225846925973,1256,0.7466545701973236,0.0,0.4420401854714065,0.3962315852229101,0.5972423802612482,0.0,0.7428571428571429,0.9957652752571083,0.0,0.3146314631463146
"(0, 1, 0, 1, 0)",2,0.6637390213299874,1072,0.8004884004884005,0.5025380710659898,0.3275705186533212,0.5435323300692372,0.6711711711711712,0.5341726618705036,0.9473684210526315,0.9915305505142166,0.4744408945686901,0.19801980198019803
"(0, 1, 0, 1, 1)",2,0.6097867001254705,1244,0.7545433632390154,0.0,0.45305514157973176,0.4025328349395824,0.6087602078693393,0.0,0.7020785219399538,0.9921355111917726,0.0,0.33443344334433445
"(0, 1, 1, 0, 0)",2,0.6618569636135508,1078,0.7993172396976347,0.49489795918367346,0.3275705186533212,0.5405952391782098,0.6695261437908496,0.5290909090909091,0.9473684210526315,0.9915305505142166,0.46485623003194887,0.19801980198019803
"(0, 1, 1, 0, 1)",2,0.6097867001254705,1244,0.7545433632390154,0.0,0.45305514157973176,0.4025328349395824,0.6087602078693393,0.0,0.7020785219399538,0.9921355111917726,0.0,0.33443344334433445
"(0, 1, 1, 1, 0)",2,0.6119824341279799,1237,0.7531572904707233,0.002967359050445104,0.4602821083890126,0.4054689193033936,0.6069578090303479,0.020833333333333332,0.7077625570776256,0.9921355111917726,0.001597444089456869,0.341034103410341
"(0, 1, 1, 1, 1)",2,0.6122961104140527,1236,0.767797419971333,0.011142061281337047,0.4633152173913043,0.4140848995479915,0.6344255823134622,0.043478260869565216,0.605683836589698,0.9721718088324259,0.006389776357827476,0.37513751375137516
"(1, 0, 0, 0, 0)",2,0.6919698870765371,982,0.8227560050568901,0.6058779201205727,0.3235831809872029,0.5840723687215552,0.7067767158992181,0.5734664764621968,0.9567567567567568,0.984271022383545,0.6421725239616614,0.19471947194719472
"(1, 0, 0, 0, 1)",2,0.6075909661229612,1251,0.7560975609756098,0.0,0.44680851063829785,0.40096869053796924,0.6101002599331601,0.0,0.7223587223587223,0.9939503932244405,0.0,0.3234323432343234
"(1, 0, 0, 1, 0)",2,0.6521329987452948,1109,0.8024630541871921,0.4828137490007994,0.27793427230046946,0.5210703584961537,0.6767760697964271,0.4832,0.9487179487179487,0.985480943738657,0.48242811501597443,0.1628162816281628
"(1, 0, 0, 1, 1)",2,0.6041405269761606,1262,0.7580161476355248,0.0,0.4255639097744361,0.3945266858033203,0.6126025354213274,0.0,0.672209026128266,0.9939503932244405,0.0,0.31133113311331134
"(1, 0, 1, 0, 0)",2,0.6521329987452948,1109,0.8024630541871921,0.4828137490007994,0.27793427230046946,0.5210703584961537,0.6767760697964271,0.4832,0.9487179487179487,0.985480943738657,0.48242811501597443,0.1628162816281628
"(1, 0, 1, 0, 1)",2,0.6038268506900878,1263,0.7587162318171323,0.0,0.423105776444111,0.39394066942041445,0.6135175504107543,0.0,0.6650943396226415,0.9939503932244405,0.0,0.3102310231023102
"(1, 0, 1, 1, 0)",2,0.6060225846925973,1256,0.7573173542290851,0.0028328611898017,0.43275732531930877,0.39763584691273185,0.6116902457185406,0.0125,0.6824644549763034,0.9939503932244405,0.001597444089456869,0.31683168316831684
"(1, 0, 1, 1, 1)",2,0.6031994981179423,1265,0.7640878701050621,0.011049723756906077,0.43579234972677594,0.4036433145295814,0.631163708086785,0.04081632653061224,0.5747747747747748,0.9679370840895342,0.006389776357827476,0.3509350935093509
"(1, 1, 0, 0, 0)",2,0.6656210790464241,1066,0.8092399403874814,0.48992747784045126,0.3408476104598738,0.5466716762292688,0.6864728192161821,0.4943089430894309,0.945,0.985480943738657,0.48562300319488816,0.2079207920792079
"(1, 1, 0, 0, 1)",2,0.6097867001254705,1244,0.76559943912129,0.0,0.44835164835164837,0.40465036249097946,0.6237623762376238,0.0,0.6710526315789473,0.9909255898366606,0.0,0.33663366336633666
"(1, 1, 0, 1, 0)",2,0.6562107904642409,1096,0.8045353709637664,0.47125506072874496,0.3118081180811808,0.5291995165912308,0.6788685524126455,0.47783251231527096,0.9657142857142857,0.9872958257713249,0.46485623003194887,0.1859185918591859
"(1, 1, 0, 1, 1)",2,0.6044542032622334,1261,0.7702798024923584,0.0,0.42097596504005824,0.3970852558441389,0.63,0.0,0.6228448275862069,0.9909255898366606,0.0,0.3179317931793179
"(1, 1, 1, 0, 0)",2,0.6552697616060226,1099,0.8039408866995074,0.4675324675324675,0.3118081180811808,0.5277604907710519,0.6780224345658497,0.4752475247524752,0.9657142857142857,0.9872958257713249,0.46006389776357826,0.1859185918591859
"(1, 1, 1, 0, 1)",2,0.6041405269761606,1262,0.7699177438307873,0.0,0.4198250728862974,0.3965809389056949,0.6295157571099155,0.0,0.6220302375809935,0.9909255898366606,0.0,0.31683168316831684
"(1, 1, 1, 1, 0)",2,0.6053952321204517,1258,0.7687617260787992,0.002702702702702703,0.4227405247813411,0.398068317854281,0.6277288395250862,0.008771929824561403,0.6263498920086393,0.9915305505142166,0.001597444089456869,0.31903190319031904
"(1, 1, 1, 1, 1)",2,0.6101003764115432,1243,0.7724104782504205,0.010825439783491205,0.45257452574525747,0.4119368145930564,0.6407496012759171,0.035398230088495575,0.5890652557319224,0.9721718088324259,0.006389776357827476,0.36743674367436746
"(0, 0, 0, 0, 1)",3,0.5699498117942283,1371,0.7203315881326352,0.0,0.30319634703196346,0.3411759783881996,0.5632889798703514,0.0,0.8924731182795699,0.9987900786448881,0.0,0.18261826182618263
"(0, 0, 0, 1, 0)",3,0.6979297365119197,963,0.8261530663963508,0.6267763649962603,0.3220494053064959,0.5916596122330356,0.7108591365023986,0.5893108298171589,0.9565217391304348,0.9860859044162129,0.6693290734824281,0.1936193619361936
"(0, 0, 0, 1, 1)",3,0.6010037641154329,1272,0.7482931269913519,0.011065006915629323,0.4257347100873709,0.39503094799811733,0.5997811017876687,0.041237113402061855,0.7657142857142857,0.9945553539019963,0.006389776357827476,0.2948294829482948
"(0, 0, 1, 0, 0)",3,0.6991844416562107,959,0.8267138881861877,0.6300751879699248,0.3220494053064959,0.5929461604875362,0.7104347826086956,0.5951704545454546,0.9565217391304348,0.9885057471264368,0.6693290734824281,0.1936193619361936
"(0, 0, 1, 0, 1)",3,0.5997490589711418,1276,0.7474426005910434,0.0110803324099723,0.4207171314741036,0.39308002149170646,0.5986890021849963,0.041666666666666664,0.7630057803468208,0.9945553539019963,0.006389776357827476,0.29042904290429045
"(0, 0, 1, 1, 0)",3,0.6370765370138017,1157,0.7946795646916566,0.43157010915197314,0.24952380952380954,0.49192449445581304,0.6619661563255439,0.45486725663716815,0.9290780141843972,0.9939503932244405,0.41054313099041534,0.14411441144114412
"(0, 0, 1, 1, 1)",3,0.6038268506900878,1263,0.7591780189332717,0.016506189821182942,0.417298937784522,0.3976610488463255,0.6138909634055265,0.0594059405940594,0.6723716381418093,0.9945553539019963,0.009584664536741214,0.3025302530253025
"(0, 1, 0, 0, 0)",3,0.6951066499372648,972,0.8161636318283861,0.6082059533386966,0.3594306049822064,0.5946000633830965,0.6943972835314092,0.6126418152350082,0.9395348837209302,0.9897156684815487,0.6038338658146964,0.2222222222222222
"(0, 1, 0, 0, 1)",3,0.6000627352572145,1275,0.7461468721668177,0.0,0.4194815396700707,0.3885428039456295,0.5965929684668358,0.0,0.7335164835164835,0.9957652752571083,0.0,0.29372937293729373
"(0, 1, 0, 1, 0)",3,0.6728356336260979,1043,0.815967863419533,0.4988161010260458,0.3623445825932504,0.559042849012943,0.6974248927038627,0.49297971918876754,0.9400921658986175,0.9830611010284331,0.5047923322683706,0.22442244224422442
"(0, 1, 0, 1, 1)",3,0.6163739021329987,1223,0.7826711345141216,0.0,0.45897079276773295,0.4138806424272849,0.6475247524752475,0.0,0.6238185255198487,0.9891107078039928,0.0,0.36303630363036304
"(0, 1, 1, 0, 0)",3,0.6731493099121706,1042,0.8161727774987444,0.5011820330969267,0.36088888888888887,0.5594145664948532,0.6977243452125376,0.49455676516329705,0.9398148148148148,0.9830611010284331,0.5079872204472844,0.22332233223322331
"(0, 1, 1, 0, 1)",3,0.6138644918444166,1231,0.7782008567348881,0.0,0.45320197044334976,0.41046760905941265,0.6414280109846999,0.0,0.62890625,0.9891107078039928,0.0,0.3542354235423542
"(0, 1, 1, 1, 0)",3,0.6220200752823086,1205,0.7784117926771279,0.016042780748663103,0.4781997187060478,0.4242180973772796,0.6412064238151195,0.04918032786885246,0.6627680311890838,0.9903206291591047,0.009584664536741214,0.37403740374037403
"(0, 1, 1, 1, 1)",3,0.6254705144291092,1194,0.774804641250296,0.013679890560875513,0.4964838255977497,0.4283227858029737,0.6365758754863813,0.047619047619047616,0.6881091617933723,0.9897156684815487,0.007987220447284345,0.38833883388338836
"(1, 0, 0, 0, 0)",3,0.6919698870765371,982,0.8227560050568901,0.6058779201205727,0.3235831809872029,0.5840723687215552,0.7067767158992181,0.5734664764621968,0.9567567567567568,0.984271022383545,0.6421725239616614,0.19471947194719472
